frame,landmark_index,x,y,z,visibility
3,28,0.0,0.0,0.0,0.0
3,29,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
3,31,0.0,0.0,0.0,0.0
3,32,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0
4,1,0.0,0.0,0.0,0.0
4,2,0.0,0.0,0.0,0.0
4,3,0.0,0.0,0.0,0.0
4,4,0.0,0.0,0.0,0.0
4,5,0.0,0.0,0.0,0.0
4,6,0.0,0.0,0.0,0.0
4,7,0.0,0.0,0.0,0.0
4,8,0.0,0.0,0.0,0.0
4,9,0.0,0.0,0.0,0.0
4,10,0.0,0.0,0.0,0.0
4,11,0.0,0.0,0.0,0.0
4,12,0.0,0.0,0.0,0.0
4,13,0.0,0.0,0.0,0.0
4,14,0.0,0.0,0.0,0.0
4,15,0.0,0.0,0.0,0.0
4,16,0.0,0.0,0.0,0.0
4,17,0.0,0.0,0.0,0.0
4,18,0.0,0.0,0.0,0.0
4,19,0.0,0.0,0.0,0.0
4,20,0.0,0.0,0.0,0.0
4,21,0.0,0.0,0.0,0.0
4,22,0.0,0.0,0.0,0.0
4,23,0.0,0.0,0.0,0.0
4,24,0.0,0.0,0.0,0.0
4,25,0.0,0.0,0.0,0.0
4,26,0.0,0.0,0.0,0.0
4,27,0.0,0.0,0.0,0.0
4,28,0.0,0.0,0.0,0.0
4,29,0.0,0.0,0.0,0.0
4,30,0.0,0.0,0.0,0.0
4,31,0.0,0.0,0.0,0.0
4,32,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0
5,1,0.0,0.0,0.0,0.0
5,2,0.0,0.0,0.0,0.0
5,3,0.0,0.0,0.0,0.0
5,4,0.0,0.0,0.0,0.0
5,5,0.0,0.0,0.0,0.0
5,6,0.0,0.0,0.0,0.0
5,7,0.0,0.0,0.0,0.0
5,8,0.0,0.0,0.0,0.0
5,9,0.0,0.0,0.0,0.0
5,10,0.0,0.0,0.0,0.0
5,11,0.0,0.0,0.0,0.0
5,12,0.0,0.0,0.0,0.0
5,13,0.0,0.0,0.0,0.0
5,14,0.0,0.0,0.0,0.0
5,15,0.0,0.0,0.0,0.0
5,16,0.0,0.0,0.0,0.0
5,17,0.0,0.0,0.0,0.0
5,18,0.0,0.0,0.0,0.0
5,19,0.0,0.0,0.0,0.0
5,20,0.0,0.0,0.0,0.0
5,21,0.0,0.0,0.0,0.0
5,22,0.0,0.0,0.0,0.0
5,23,0.0,0.0,0.0,0.0
5,24,0.0,0.0,0.0,0.0
5,25,0.0,0.0,0.0,0.0
5,26,0.0,0.0,0.0,0.0
5,27,0.0,0.0,0.0,0.0
5,28,0.0,0.0,0.0,0.0
5,29,0.0,0.0,0.0,0.0
5,30,0.0,0.0,0.0,0.0
5,31,0.0,0.0,0.0,0.0
5,32,0.0,0.0,0.0,0.0
6,0,0.0,0.0,0.0,0.0
6,1,0.0,0.0,0.0,0.0
6,2,0.0,0.0,0.0,0.0
6,3,0.0,0.0,0.0,0.0
6,4,0.0,0.0,0.0,0.0
6,5,0.0,0.0,0.0,0.0
6,6,0.0,0.0,0.0,0.0
6,7,0.0,0.0,0.0,0.0
6,8,0.0,0.0,0.0,0.0
6,9,0.0,0.0,0.0,0.0
6,10,0.0,0.0,0.0,0.0
6,11,0.0,0.0,0.0,0.0
6,12,0.0,0.0,0.0,0.0
6,13,0.0,0.0,0.0,0.0
6,14,0.0,0.0,0.0,0.0
6,15,0.0,0.0,0.0,0.0
6,16,0.0,0.0,0.0,0.0
6,17,0.0,0.0,0.0,0.0
6,18,0.0,0.0,0.0,0.0
6,19,0.0,0.0,0.0,0.0
6,20,0.0,0.0,0.0,0.0
6,21,0.0,0.0,0.0,0.0
6,22,0.0,0.0,0.0,0.0
6,23,0.0,0.0,0.0,0.0
6,24,0.0,0.0,0.0,0.0
6,25,0.0,0.0,0.0,0.0
6,26,0.0,0.0,0.0,0.0
6,27,0.0,0.0,0.0,0.0
6,28,0.0,0.0,0.0,0.0
6,29,0.0,0.0,0.0,0.0
6,30,0.0,0.0,0.0,0.0
6,31,0.0,0.0,0.0,0.0
6,32,0.0,0.0,0.0,0.0
7,0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0
7,7,0.0,0.0,0.0,0.0
7,8,0.0,0.0,0.0,0.0
7,9,0.0,0.0,0.0,0.0
7,10,0.0,0.0,0.0,0.0
7,11,0.0,0.0,0.0,0.0
7,12,0.0,0.0,0.0,0.0
7,13,0.0,0.0,0.0,0.0
7,14,0.0,0.0,0.0,0.0
7,15,0.0,0.0,0.0,0.0
7,16,0.0,0.0,0.0,0.0
7,17,0.0,0.0,0.0,0.0
7,18,0.0,0.0,0.0,0.0
7,19,0.0,0.0,0.0,0.0
7,20,0.0,0.0,0.0,0.0
7,21,0.0,0.0,0.0,0.0
7,22,0.0,0.0,0.0,0.0
7,23,0.0,0.0,0.0,0.0
7,24,0.0,0.0,0.0,0.0
7,25,0.0,0.0,0.0,0.0
7,26,0.0,0.0,0.0,0.0
7,27,0.0,0.0,0.0,0.0
7,28,0.0,0.0,0.0,0.0
7,29,0.0,0.0,0.0,0.0
7,30,0.0,0.0,0.0,0.0
7,31,0.0,0.0,0.0,0.0
7,32,0.0,0.0,0.0,0.0
8,0,0.0,0.0,0.0,0.0
8,1,0.0,0.0,0.0,0.0
8,2,0.0,0.0,0.0,0.0
8,3,0.0,0.0,0.0,0.0
8,4,0.0,0.0,0.0,0.0
8,5,0.0,0.0,0.0,0.0
8,6,0.0,0.0,0.0,0.0
8,7,0.0,0.0,0.0,0.0
8,8,0.0,0.0,0.0,0.0
8,9,0.0,0.0,0.0,0.0
8,10,0.0,0.0,0.0,0.0
8,11,0.0,0.0,0.0,0.0
8,12,0.0,0.0,0.0,0.0
8,13,0.0,0.0,0.0,0.0
8,14,0.0,0.0,0.0,0.0
8,15,0.0,0.0,0.0,0.0
8,16,0.0,0.0,0.0,0.0
8,17,0.0,0.0,0.0,0.0
8,18,0.0,0.0,0.0,0.0
8,19,0.0,0.0,0.0,0.0
8,20,0.0,0.0,0.0,0.0
8,21,0.0,0.0,0.0,0.0
8,22,0.0,0.0,0.0,0.0
8,23,0.0,0.0,0.0,0.0
8,24,0.0,0.0,0.0,0.0
8,25,0.0,0.0,0.0,0.0
8,26,0.0,0.0,0.0,0.0
8,27,0.0,0.0,0.0,0.0
8,28,0.0,0.0,0.0,0.0
8,29,0.0,0.0,0.0,0.0
8,30,0.0,0.0,0.0,0.0
8,31,0.0,0.0,0.0,0.0
8,32,0.0,0.0,0.0,0.0
9,0,0.0,0.0,0.0,0.0
9,1,0.0,0.0,0.0,0.0
9,2,0.0,0.0,0.0,0.0
9,3,0.0,0.0,0.0,0.0
9,4,0.0,0.0,0.0,0.0
9,5,0.0,0.0,0.0,0.0
9,6,0.0,0.0,0.0,0.0
9,7,0.0,0.0,0.0,0.0
9,8,0.0,0.0,0.0,0.0
9,9,0.0,0.0,0.0,0.0
9,10,0.0,0.0,0.0,0.0
9,11,0.0,0.0,0.0,0.0
9,12,0.0,0.0,0.0,0.0
9,13,0.0,0.0,0.0,0.0
9,14,0.0,0.0,0.0,0.0
9,15,0.0,0.0,0.0,0.0
9,16,0.0,0.0,0.0,0.0
9,17,0.0,0.0,0.0,0.0
9,18,0.0,0.0,0.0,0.0
9,19,0.0,0.0,0.0,0.0
9,20,0.0,0.0,0.0,0.0
9,21,0.0,0.0,0.0,0.0
9,22,0.0,0.0,0.0,0.0
9,23,0.0,0.0,0.0,0.0
9,24,0.0,0.0,0.0,0.0
9,25,0.0,0.0,0.0,0.0
9,26,0.0,0.0,0.0,0.0
9,27,0.0,0.0,0.0,0.0
9,28,0.0,0.0,0.0,0.0
9,29,0.0,0.0,0.0,0.0
9,30,0.0,0.0,0.0,0.0
9,31,0.0,0.0,0.0,0.0
9,32,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0
10,1,0.0,0.0,0.0,0.0
10,2,0.0,0.0,0.0,0.0
10,3,0.0,0.0,0.0,0.0
10,4,0.0,0.0,0.0,0.0
10,5,0.0,0.0,0.0,0.0
10,6,0.0,0.0,0.0,0.0
10,7,0.0,0.0,0.0,0.0
10,8,0.0,0.0,0.0,0.0
10,9,0.0,0.0,0.0,0.0
10,10,0.0,0.0,0.0,0.0
10,11,0.0,0.0,0.0,0.0
10,12,0.0,0.0,0.0,0.0
10,13,0.0,0.0,0.0,0.0
10,14,0.0,0.0,0.0,0.0
10,15,0.0,0.0,0.0,0.0
10,16,0.0,0.0,0.0,0.0
10,17,0.0,0.0,0.0,0.0
10,18,0.0,0.0,0.0,0.0
10,19,0.0,0.0,0.0,0.0
10,20,0.0,0.0,0.0,0.0
10,21,0.0,0.0,0.0,0.0
10,22,0.0,0.0,0.0,0.0
10,23,0.0,0.0,0.0,0.0
10,24,0.0,0.0,0.0,0.0
10,25,0.0,0.0,0.0,0.0
10,26,0.0,0.0,0.0,0.0
10,27,0.0,0.0,0.0,0.0
10,28,0.0,0.0,0.0,0.0
10,29,0.0,0.0,0.0,0.0
10,30,0.0,0.0,0.0,0.0
10,31,0.0,0.0,0.0,0.0
10,32,0.0,0.0,0.0,0.0
11,0,0.0,0.0,0.0,0.0
11,1,0.0,0.0,0.0,0.0
11,2,0.0,0.0,0.0,0.0
11,3,0.0,0.0,0.0,0.0
11,4,0.0,0.0,0.0,0.0
11,5,0.0,0.0,0.0,0.0
11,6,0.0,0.0,0.0,0.0
11,7,0.0,0.0,0.0,0.0
11,8,0.0,0.0,0.0,0.0
11,9,0.0,0.0,0.0,0.0
11,10,0.0,0.0,0.0,0.0
11,11,0.0,0.0,0.0,0.0
11,12,0.0,0.0,0.0,0.0
11,13,0.0,0.0,0.0,0.0
11,14,0.0,0.0,0.0,0.0
11,15,0.0,0.0,0.0,0.0
11,16,0.0,0.0,0.0,0.0
11,17,0.0,0.0,0.0,0.0
11,18,0.0,0.0,0.0,0.0
11,19,0.0,0.0,0.0,0.0
11,20,0.0,0.0,0.0,0.0
11,21,0.0,0.0,0.0,0.0
11,22,0.0,0.0,0.0,0.0
11,23,0.0,0.0,0.0,0.0
11,24,0.0,0.0,0.0,0.0
11,25,0.0,0.0,0.0,0.0
11,26,0.0,0.0,0.0,0.0
11,27,0.0,0.0,0.0,0.0
11,28,0.0,0.0,0.0,0.0
11,29,0.0,0.0,0.0,0.0
11,30,0.0,0.0,0.0,0.0
11,31,0.0,0.0,0.0,0.0
11,32,0.0,0.0,0.0,0.0
12,0,0.0,0.0,0.0,0.0
12,1,0.0,0.0,0.0,0.0
12,2,0.0,0.0,0.0,0.0
12,3,0.0,0.0,0.0,0.0
12,4,0.0,0.0,0.0,0.0
12,5,0.0,0.0,0.0,0.0
12,6,0.0,0.0,0.0,0.0
12,7,0.0,0.0,0.0,0.0
12,8,0.0,0.0,0.0,0.0
12,9,0.0,0.0,0.0,0.0
12,10,0.0,0.0,0.0,0.0
12,11,0.0,0.0,0.0,0.0
12,12,0.0,0.0,0.0,0.0
12,13,0.0,0.0,0.0,0.0
12,14,0.0,0.0,0.0,0.0
12,15,0.0,0.0,0.0,0.0
12,16,0.0,0.0,0.0,0.0
12,17,0.0,0.0,0.0,0.0
12,18,0.0,0.0,0.0,0.0
12,19,0.0,0.0,0.0,0.0
12,20,0.0,0.0,0.0,0.0
12,21,0.0,0.0,0.0,0.0
12,22,0.0,0.0,0.0,0.0
12,23,0.0,0.0,0.0,0.0
12,24,0.0,0.0,0.0,0.0
12,25,0.0,0.0,0.0,0.0
12,26,0.0,0.0,0.0,0.0
12,27,0.0,0.0,0.0,0.0
12,28,0.0,0.0,0.0,0.0
12,29,0.0,0.0,0.0,0.0
12,30,0.0,0.0,0.0,0.0
12,31,0.0,0.0,0.0,0.0
12,32,0.0,0.0,0.0,0.0
13,0,0.0,0.0,0.0,0.0
13,1,0.0,0.0,0.0,0.0
13,2,0.0,0.0,0.0,0.0
13,3,0.0,0.0,0.0,0.0
13,4,0.0,0.0,0.0,0.0
13,5,0.0,0.0,0.0,0.0
13,6,0.0,0.0,0.0,0.0
13,7,0.0,0.0,0.0,0.0
13,8,0.0,0.0,0.0,0.0
13,9,0.0,0.0,0.0,0.0
13,10,0.0,0.0,0.0,0.0
13,11,0.0,0.0,0.0,0.0
13,12,0.0,0.0,0.0,0.0
13,13,0.0,0.0,0.0,0.0
13,14,0.0,0.0,0.0,0.0
13,15,0.0,0.0,0.0,0.0
13,16,0.0,0.0,0.0,0.0
13,17,0.0,0.0,0.0,0.0
13,18,0.0,0.0,0.0,0.0
13,19,0.0,0.0,0.0,0.0
13,20,0.0,0.0,0.0,0.0
13,21,0.0,0.0,0.0,0.0
13,22,0.0,0.0,0.0,0.0
13,23,0.0,0.0,0.0,0.0
13,24,0.0,0.0,0.0,0.0
13,25,0.0,0.0,0.0,0.0
13,26,0.0,0.0,0.0,0.0
13,27,0.0,0.0,0.0,0.0
13,28,0.0,0.0,0.0,0.0
13,29,0.0,0.0,0.0,0.0
13,30,0.0,0.0,0.0,0.0
13,31,0.0,0.0,0.0,0.0
13,32,0.0,0.0,0.0,0.0
14,0,0.0,0.0,0.0,0.0
14,1,0.0,0.0,0.0,0.0
14,2,0.0,0.0,0.0,0.0
14,3,0.0,0.0,0.0,0.0
14,4,0.0,0.0,0.0,0.0
14,5,0.0,0.0,0.0,0.0
14,6,0.0,0.0,0.0,0.0
14,7,0.0,0.0,0.0,0.0
14,8,0.0,0.0,0.0,0.0
14,9,0.0,0.0,0.0,0.0
14,10,0.0,0.0,0.0,0.0
14,11,0.0,0.0,0.0,0.0
14,12,0.0,0.0,0.0,0.0
14,13,0.0,0.0,0.0,0.0
14,14,0.0,0.0,0.0,0.0
14,15,0.0,0.0,0.0,0.0
14,16,0.0,0.0,0.0,0.0
14,17,0.0,0.0,0.0,0.0
14,18,0.0,0.0,0.0,0.0
14,19,0.0,0.0,0.0,0.0
14,20,0.0,0.0,0.0,0.0
14,21,0.0,0.0,0.0,0.0
14,22,0.0,0.0,0.0,0.0
14,23,0.0,0.0,0.0,0.0
14,24,0.0,0.0,0.0,0.0
14,25,0.0,0.0,0.0,0.0
14,26,0.0,0.0,0.0,0.0
14,27,0.0,0.0,0.0,0.0
14,28,0.0,0.0,0.0,0.0
14,29,0.0,0.0,0.0,0.0
14,30,0.0,0.0,0.0,0.0
14,31,0.0,0.0,0.0,0.0
14,32,0.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
15,1,0.0,0.0,0.0,0.0
15,2,0.0,0.0,0.0,0.0
15,3,0.0,0.0,0.0,0.0
15,4,0.0,0.0,0.0,0.0
15,5,0.0,0.0,0.0,0.0
15,6,0.0,0.0,0.0,0.0
15,7,0.0,0.0,0.0,0.0
15,8,0.0,0.0,0.0,0.0
15,9,0.0,0.0,0.0,0.0
15,10,0.0,0.0,0.0,0.0
15,11,0.0,0.0,0.0,0.0
15,12,0.0,0.0,0.0,0.0
15,13,0.0,0.0,0.0,0.0
15,14,0.0,0.0,0.0,0.0
15,15,0.0,0.0,0.0,0.0
15,16,0.0,0.0,0.0,0.0
15,17,0.0,0.0,0.0,0.0
15,18,0.0,0.0,0.0,0.0
15,19,0.0,0.0,0.0,0.0
15,20,0.0,0.0,0.0,0.0
15,21,0.0,0.0,0.0,0.0
15,22,0.0,0.0,0.0,0.0
15,23,0.0,0.0,0.0,0.0
15,24,0.0,0.0,0.0,0.0
15,25,0.0,0.0,0.0,0.0
15,26,0.0,0.0,0.0,0.0
15,27,0.0,0.0,0.0,0.0
15,28,0.0,0.0,0.0,0.0
15,29,0.0,0.0,0.0,0.0
15,30,0.0,0.0,0.0,0.0
15,31,0.0,0.0,0.0,0.0
15,32,0.0,0.0,0.0,0.0
16,0,0.0,0.0,0.0,0.0
16,1,0.0,0.0,0.0,0.0
16,2,0.0,0.0,0.0,0.0
16,3,0.0,0.0,0.0,0.0
16,4,0.0,0.0,0.0,0.0
16,5,0.0,0.0,0.0,0.0
16,6,0.0,0.0,0.0,0.0
16,7,0.0,0.0,0.0,0.0
16,8,0.0,0.0,0.0,0.0
16,9,0.0,0.0,0.0,0.0
16,10,0.0,0.0,0.0,0.0
16,11,0.0,0.0,0.0,0.0
16,12,0.0,0.0,0.0,0.0
16,13,0.0,0.0,0.0,0.0
16,14,0.0,0.0,0.0,0.0
16,15,0.0,0.0,0.0,0.0
16,16,0.0,0.0,0.0,0.0
16,17,0.0,0.0,0.0,0.0
16,18,0.0,0.0,0.0,0.0
16,19,0.0,0.0,0.0,0.0
16,20,0.0,0.0,0.0,0.0
16,21,0.0,0.0,0.0,0.0
16,22,0.0,0.0,0.0,0.0
16,23,0.0,0.0,0.0,0.0
16,24,0.0,0.0,0.0,0.0
16,25,0.0,0.0,0.0,0.0
16,26,0.0,0.0,0.0,0.0
16,27,0.0,0.0,0.0,0.0
16,28,0.0,0.0,0.0,0.0
16,29,0.0,0.0,0.0,0.0
16,30,0.0,0.0,0.0,0.0
16,31,0.0,0.0,0.0,0.0
16,32,0.0,0.0,0.0,0.0
17,0,0.4310661256313324,0.7061454057693481,-0.3378874957561493,0.9943850040435791
17,1,0.4227565824985504,0.7565443515777588,-0.32256001234054565,0.9960176944732666
17,2,0.41491949558258057,0.7552580833435059,-0.32292118668556213,0.9955866932868958
17,3,0.40707045793533325,0.7534626722335815,-0.3233174979686737,0.9962659478187561
17,4,0.4467705488204956,0.7603737115859985,-0.3205348551273346,0.9960050582885742
17,5,0.4555031955242157,0.7615389823913574,-0.3208537995815277,0.9955585598945618
17,6,0.4642464220523834,0.7626686096191406,-0.3216997981071472,0.9961720108985901
17,7,0.4019641876220703,0.7149645090103149,-0.1371510773897171,0.9968976974487305
17,8,0.48380765318870544,0.7256183624267578,-0.1245637983083725,0.9978057742118835
17,9,0.4213172495365143,0.6411209106445312,-0.2602144181728363,0.9974275827407837
17,10,0.4533325433731079,0.6449495553970337,-0.2590941786766052,0.9980648756027222
17,11,0.3345223665237427,0.3728727400302887,-0.09265076369047165,0.9970495700836182
17,12,0.6011322140693665,0.4788419306278229,-0.04555530101060867,0.9980700016021729
17,13,0.23674631118774414,0.1416880488395691,-0.5238543748855591,0.9676591157913208
17,14,0.7119291424751282,0.3250117003917694,-0.3287499248981476,0.9661872386932373
17,15,0.2759301960468292,0.34040358662605286,-0.8979679346084595,0.9112351536750793
17,16,0.6092575192451477,0.3557581603527069,-0.5484996438026428,0.8687772154808044
17,17,0.2765345573425293,0.3807227909564972,-0.9600116014480591,0.8412347435951233
17,18,0.587237536907196,0.3458632528781891,-0.5838717222213745,0.7947053909301758
17,19,0.2842666506767273,0.41958287358283997,-0.9077252745628357,0.8303846716880798
17,20,0.5712946057319641,0.366562157869339,-0.5318402647972107,0.7833887338638306
17,21,0.2949768006801605,0.3973819315433502,-0.8857173919677734,0.7905889749526978
17,22,0.5767861604690552,0.35435089468955994,-0.5371457934379578,0.7277071475982666
17,23,0.4007163643836975,-0.41501539945602417,-0.061154261231422424,0.9191803932189941
17,24,0.6039119958877563,-0.39304059743881226,0.06156424060463905,0.9239331483840942
17,25,0.4092860221862793,-1.0757633447647095,0.051910433918237686,0.9019144773483276
17,26,0.5918872952461243,-1.065130591392517,0.11167879402637482,0.8972465991973877
17,27,0.42840635776519775,-1.7316409349441528,0.5218625068664551,0.897996187210083
17,28,0.5898911952972412,-1.7031770944595337,0.4530709981918335,0.8936728239059448
17,29,0.4311758279800415,-1.8141871690750122,0.5494020581245422,0.898020327091217
17,30,0.5927911400794983,-1.7757294178009033,0.4772575795650482,0.8939629197120667
17,31,0.43685945868492126,-1.9150229692459106,0.17116110026836395,0.8574442863464355
17,32,0.5718876123428345,-1.881639838218689,0.031806278973817825,0.8166912794113159
18,0,0.4204871952533722,0.7354186773300171,-0.4143049418926239,0.9864025115966797
18,1,0.4175182580947876,0.7881445288658142,-0.37627771496772766,0.9913831353187561
18,2,0.4092431664466858,0.7878606915473938,-0.37680354714393616,0.9905411601066589
18,3,0.40092551708221436,0.7870970964431763,-0.3773961365222931,0.9925947189331055
18,4,0.4451255202293396,0.7890401482582092,-0.3929901421070099,0.9899562001228333
18,5,0.4552282989025116,0.7890520095825195,-0.39318448305130005,0.9877330660820007
18,6,0.46438392996788025,0.7890648245811462,-0.3938841223716736,0.9891404509544373
18,7,0.40203556418418884,0.7477756142616272,-0.1338518261909485,0.9943409562110901
18,8,0.4952594041824341,0.7474585771560669,-0.18068252503871918,0.9928792715072632
18,9,0.41222742199897766,0.6699113845825195,-0.3106350302696228,0.9946762919425964
18,10,0.449936181306839,0.6700226068496704,-0.3329105079174042,0.9944280385971069
18,11,0.3343130350112915,0.4087587296962738,-0.0992974117398262,0.9948991537094116
18,12,0.6128702163696289,0.4850248694419861,-0.06600271165370941,0.99370276927948
18,13,0.23977066576480865,0.10314945876598358,-0.5230672359466553,0.9287410974502563
18,14,0.710982084274292,0.35053113102912903,-0.41787755489349365,0.9491659998893738
18,15,0.27301937341690063,0.3015139102935791,-0.8663853406906128,0.8978250622749329
18,16,0.6094759702682495,0.5622750520706177,-0.662061870098114,0.8552350401878357
18,17,0.2624276280403137,0.32909372448921204,-0.9271047711372375,0.8264994621276855
18,18,0.5888076424598694,0.6225782632827759,-0.6976529955863953,0.774712860584259
18,19,0.2822437584400177,0.3874284029006958,-0.8614328503608704,0.8167576789855957
18,20,0.58049476146698,0.6309922933578491,-0.6321481466293335,0.7650734782218933
18,21,0.28817862272262573,0.3641360402107239,-0.8499518036842346,0.7793788909912109
18,22,0.5822786092758179,0.5964084267616272,-0.6492548584938049,0.7174594402313232
18,23,0.39719998836517334,-0.3899915814399719,-0.08182422071695328,0.8346264362335205
18,24,0.6023015379905701,-0.3767593204975128,0.08264990150928497,0.8404991030693054
18,25,0.402758926153183,-1.0471081733703613,0.03211043402552605,0.8143654465675354
18,26,0.582984209060669,-1.0509941577911377,0.22217869758605957,0.8090718388557434
18,27,0.41342607140541077,-1.6744329929351807,0.5043100118637085,0.8084607124328613
18,28,0.5735185742378235,-1.664186954498291,0.6314013004302979,0.8045395612716675
18,29,0.4136456847190857,-1.7546840906143188,0.5345627665519714,0.808334469795227
18,30,0.575450599193573,-1.7361823320388794,0.6668803691864014,0.8048754930496216
18,31,0.419413298368454,-1.8603414297103882,0.17108312249183655,0.7720038294792175
18,32,0.5541747808456421,-1.8442051410675049,0.26182690262794495,0.7354397773742676
19,0,0.43694597482681274,0.7095152735710144,-0.4559116065502167,0.9801461100578308
